uo_method,scaler_method,imbalance_ratio,classifier,sampler_seed,feat_col_list,date_time,dataset,precision_score_min,precision_score_max,precision_score_avg,precision_score_std,recall_score_min,recall_score_max,recall_score_avg,recall_score_std,f1_score_min,f1_score_max,f1_score_avg,f1_score_std,rocauc_min,rocauc_max,rocauc_avg,rocauc_std,prauc_min,prauc_max,prauc_avg,prauc_std,accuracy_min,accuracy_max,accuracy_avg,accuracy_std,n_thresholds_min,n_thresholds_max,SVC_C,SVC_kernel,SVC_max_iter,SVC_verbose,RidgeClassifier_alpha,XGB_alpha,XGB_eta,XGB_eval_metric,XGB_lambda,XGB_max_depth,XGB_objective,XGB_scale_pos_weight,XGB_seed,KNeighborsClassifier_metric,KNeighborsClassifier_n_neighbors,KNeighborsClassifier_weights,LogisticRegression_class_weight,LogisticRegression_l1_ratio,LogisticRegression_max_iter,LogisticRegression_penalty,LogisticRegression_solver,SGDClassifier_eta0,SGDClassifier_fit_intercept,SGDClassifier_l1_ratio,SGDClassifier_learning_rate,SGDClassifier_loss,SGDClassifier_penalty,RandomForestClassifier_bootstrap,RandomForestClassifier_class_weight,RandomForestClassifier_criterion,RandomForestClassifier_max_depth,RandomForestClassifier_min_samples_leaf,RandomForestClassifier_min_samples_split,RandomForestClassifier_n_estimators,SVC_degree
random_under_bootstrap,standard,0.7,svm,6702789,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1536098310291858,0.2128090798540737,0.1839889201417885,0.021823022613365,0.631911532385466,0.7564841498559077,0.6803560247295579,0.0476578806330215,0.2471424158171146,0.3321733628598545,0.2894986105941174,0.031290845606031,0.7718659458801156,0.8348871598272648,0.8008110706596202,0.023018162165785,0.1675000150497757,0.2439900061917843,0.2099580803542204,0.0268056590729084,0.7388156472876594,0.771338821490468,0.7556717981979885,0.0141330204734293,9219.0,9349.0,2.53,rbf,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_over,minmax,0.8,svm,7069006,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0784335234752084,0.3333333333333333,0.1829481258070136,0.0909857344797701,0.0100864553314121,0.9986033519553073,0.4277817240518805,0.4592863948729532,0.0195804195804195,0.1808709591236975,0.106167994888082,0.0710774125723157,0.7466092386161955,0.8190408973478795,0.7807061828193739,0.0267259166215129,0.1554780745796424,0.2419375906855752,0.203220824627058,0.0306184273630116,0.0920682947914415,0.928664353859497,0.6361161598508602,0.3536361690355168,9220.0,9350.0,0.95,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
random_under,minmax,0.7,svm,3622378,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1864661654135338,0.2401574803149606,0.2187224080930964,0.0196578253399863,0.1924882629107981,0.515850144092219,0.3011817139330141,0.1197857162302296,0.1910631741140215,0.324128564961521,0.2461324368282103,0.0466012256741848,0.7307157610530601,0.8065191518777217,0.7640716427442716,0.0280150152628573,0.1457667404337878,0.2312947866722823,0.1928864912949353,0.0283846805360784,0.8382798960138648,0.897441457068517,0.8709126135143913,0.0229477271527743,9220.0,9350.0,0.49,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
random_under,standard,0.3,svm,16529998,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.36,0.6666666666666666,0.4377407407407407,0.1160775484601383,0.0031298904538341,0.0288184438040345,0.0139215020795709,0.0110922672241085,0.0062305295950155,0.053475935828877,0.0262380400698652,0.0203663161279852,0.6629056078070832,0.7359913159341049,0.7035281854775245,0.026888535373307,0.1276698501301963,0.1912045470571588,0.1639070617918387,0.0232269121394906,0.9224119299762265,0.9320855614973262,0.9263701479010888,0.0041855482609608,9220.0,9350.0,2.17,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
random_under,standard,0.3,svm,25889675,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.3157894736842105,0.3953488372093023,0.3630318579828984,0.0261739081467122,0.0047393364928909,0.0273775216138328,0.0155023970847292,0.0089148032149318,0.0093603744149766,0.0509383378016085,0.0293927926400582,0.0163913056906423,0.6650287131190872,0.7327730647122239,0.7031468552561282,0.0261385953372885,0.1278999789512637,0.1905278075044646,0.1632453995299879,0.0236345625651272,0.9218716230819104,0.9320855614973262,0.9262186274425284,0.0040701411336252,9220.0,9350.0,1.99,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
smote,standard,0.5,nb,16566739,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1044596223382884,0.1419566313666162,0.1204235051802274,0.0123916432164864,0.8112391930835735,0.8631284916201117,0.8367382406641832,0.0219963402058113,0.1853502049545535,0.2416309012875536,0.2102539973303788,0.0185433952443811,0.6997802228073523,0.7827747354934003,0.741025392151397,0.0286528264094289,0.1125278467272713,0.2070343922175932,0.1607738030215966,0.0308877278172928,0.4783877242273611,0.6172010398613518,0.5380838240556818,0.0466903207799422,9184.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.5,nb,7303836,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1044596223382884,0.1419566313666162,0.1204235051802274,0.0123916432164864,0.8112391930835735,0.8631284916201117,0.8367382406641832,0.0219963402058113,0.1853502049545535,0.2416309012875536,0.2102539973303788,0.0185433952443811,0.6997802228073523,0.7827747354934003,0.741025392151397,0.0286528264094289,0.1125278467272713,0.2070343922175932,0.1607738030215966,0.0308877278172928,0.4783877242273611,0.6172010398613518,0.5380838240556818,0.0466903207799422,9184.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.5,nb,20520214,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1044596223382884,0.1419566313666162,0.1204235051802274,0.0123916432164864,0.8112391930835735,0.8631284916201117,0.8367382406641832,0.0219963402058113,0.1853502049545535,0.2416309012875536,0.2102539973303788,0.0185433952443811,0.6997802228073523,0.7827747354934003,0.741025392151397,0.0286528264094289,0.1125278467272713,0.2070343922175932,0.1607738030215966,0.0308877278172928,0.4783877242273611,0.6172010398613518,0.5380838240556818,0.0466903207799422,9184.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,standard,1.0,nb,33265265,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0855290968014654,0.1298395721925133,0.1084525592688374,0.014631909254564,0.8591549295774648,0.9589257503949448,0.9169519916124684,0.041555892308256,0.1570504527813712,0.2261128701806668,0.1934142053977851,0.0227289055301852,0.7006341769029701,0.7835839673863516,0.7430489159125938,0.0290572473373121,0.1128599374937183,0.2052962949649281,0.1604787621997791,0.0304480354597661,0.3031016042780748,0.5499350086655113,0.4311522342465147,0.097470469624615,9195.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,minmax,1.0,nb,33108117,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0855290968014654,0.1298395721925133,0.1084525592688374,0.014631909254564,0.8591549295774648,0.9589257503949448,0.9169519916124684,0.041555892308256,0.1570504527813712,0.2261128701806668,0.1934142053977851,0.0227289055301852,0.7006339956733234,0.7835839673863516,0.7430489086410944,0.029057250621514,0.1128599154953818,0.2052962949649281,0.160478656450042,0.0304479871871847,0.3031016042780748,0.5499350086655113,0.4311522342465147,0.097470469624615,9195.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,1.0,nb,27606016,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0937860557112246,0.1281236764083015,0.1095901714833542,0.0112954277825346,0.8717579250720461,0.9217877094972068,0.8981349206660948,0.0167798826008168,0.1698507462686567,0.2234121122599704,0.1950977094581014,0.0176219154751135,0.6988829548261546,0.7827806422955386,0.7404745121088883,0.0291646479049459,0.1122899745080399,0.2089462012217805,0.160270333975718,0.0318153979927158,0.4006915928247244,0.5444107452339688,0.4554731339792068,0.0521335870380032,9185.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.7,nb,21067051,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0985512430692183,0.1356474080840374,0.1147902759564001,0.0122837337975266,0.8559077809798271,0.8904899135446686,0.8744207285044212,0.013143598431703,0.1770565552699229,0.23418095801301,0.2026726329114493,0.0189052532765316,0.6980380622128756,0.7824184709415712,0.7401740456855221,0.0291040457568805,0.1119992991560948,0.2074940310248512,0.1594568752089235,0.0313923512962246,0.4404581802463799,0.579181109185442,0.494279206987382,0.0489497156495631,9184.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.8,nb,21553115,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0965184419165804,0.1333777185974256,0.1127387547037685,0.012169101798507,0.8659942363112392,0.9008379888268156,0.8857404225001542,0.0126557043099234,0.174048174048174,0.2311538461538461,0.1997503029372334,0.0188329158520842,0.698579032708508,0.7823867429757998,0.7401651945034389,0.0290379635374356,0.1121885205807704,0.2068889888585823,0.1593223537087755,0.0311610822357606,0.4225199913550896,0.5669410745233969,0.4781729643288219,0.0515249915187177,9183.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,0.5,nb,26520553,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1052739585470962,0.1428209030948757,0.1213270360174648,0.0125171074894,0.8075117370892019,0.8573487031700289,0.8279756257868854,0.0224213518643346,0.1863421721758082,0.2428817946505608,0.2113748358140224,0.0188535281151312,0.6968408591662603,0.7810843774871856,0.7399792421748315,0.0289418560389179,0.1116248784416688,0.2045623080006758,0.1592459290426013,0.0304847517356089,0.4888696779770909,0.6198006932409013,0.5461818310502625,0.0438932761685263,9187.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,0.1,nb,28116860,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0964912280701754,0.2117994100294985,0.1638067694393697,0.0376631453729505,0.0695102685624012,0.5706051873198847,0.4014024451818419,0.1787817684781317,0.0808080808080808,0.3005441607367099,0.2257479375344473,0.0763224078023591,0.7026402078631556,0.7820783235212911,0.7425855612615495,0.0275805063225399,0.1142891953092566,0.2024342757506635,0.1591618292298634,0.0290871762477354,0.768100280959585,0.8929411764705882,0.8163264709403603,0.0458428007127362,9183.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.3,nb,16349943,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1177884615384615,0.1556477912837237,0.1312348286261053,0.0133042076140683,0.6966824644549763,0.80835734870317,0.756480311264127,0.0462239768817171,0.2015078821110349,0.2581755593803786,0.2233818702071689,0.0196915460745906,0.7007258791042398,0.7832457607724883,0.740100531482897,0.0290786141095282,0.1136826733709785,0.2093016505612918,0.1591357812556213,0.0318395519040784,0.5433326129241409,0.6732019064124783,0.6137637974387393,0.0434096664685237,9185.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,standard,0.3,nb,15474240,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1177884615384615,0.1556477912837237,0.1312348286261053,0.0133042076140683,0.6966824644549763,0.80835734870317,0.756480311264127,0.0462239768817171,0.2015078821110349,0.2581755593803786,0.2233818702071689,0.0196915460745906,0.7007258791042398,0.7832457607724883,0.740100531482897,0.0290786141095282,0.1136826733709785,0.2093016505612918,0.1591357812556213,0.0318395519040784,0.5433326129241409,0.6732019064124783,0.6137637974387393,0.0434096664685237,9185.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under,standard,0.7,nb,33376763,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1047386617856416,0.1411530815109344,0.1223195462482453,0.0119932781063245,0.8135860979462876,0.8631284916201117,0.8318892145854037,0.0193181390763097,0.1855855855855855,0.2407799915218312,0.2130363989260045,0.0181539748531482,0.6969337393602341,0.7754401748953483,0.7409580824045539,0.0289222625169297,0.114685724639079,0.189553098253687,0.1587181695192591,0.0276343479024751,0.4869245731575535,0.612001733102253,0.5486691253302662,0.0437052320816164,9190.0,9313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,minmax,0.5,nb,3334846,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0958268933539412,0.1512956255224296,0.1200339652242806,0.0182344995265794,0.7809076682316118,0.8962536023054755,0.8455940231748478,0.0524134361275848,0.1728624535315985,0.253560588372636,0.2092828159514027,0.0263056478264388,0.6999754071369322,0.782933459705146,0.7417476795884079,0.0284858310051734,0.1131042791059003,0.2039786358681433,0.1587096260772736,0.0295422626734495,0.4288770053475936,0.6537045060658578,0.5231684296320689,0.0890071763556356,9181.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,minmax,0.7,nb,7624951,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0916149068322981,0.1375996249413971,0.1145668853641778,0.0153152549069055,0.8075117370892019,0.9320695102685624,0.8844174649980932,0.0491009379680204,0.1668316131768698,0.2366935483870967,0.2021868238527623,0.0230243279064267,0.7012045066013805,0.7800942286830261,0.7421419693629722,0.0280558114011668,0.1129679789597276,0.2005868107673573,0.1586623457839727,0.0292558744745102,0.3697326203208556,0.5899046793760832,0.480715723366098,0.0921039248180695,9193.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,standard,0.7,nb,25313627,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0916149068322981,0.1375996249413971,0.1145668853641778,0.0153152549069055,0.8075117370892019,0.9320695102685624,0.8844174649980932,0.0491009379680204,0.1668316131768698,0.2366935483870967,0.2021868238527623,0.0230243279064267,0.701204144142087,0.7800942286830261,0.7421418678966835,0.0280559726028917,0.1129676804188606,0.2005868107673573,0.1586622385572779,0.0292559976694495,0.3697326203208556,0.5899046793760832,0.480715723366098,0.0921039248180695,9193.0,9337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adasyn,standard,1.0,svm,3835105,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0965929048120829,0.1476091476091476,0.1151638662486416,0.0178196454786967,0.8184438040345822,0.920391061452514,0.8810998597127057,0.0354554311924527,0.1738580685949106,0.2501100836635843,0.2029677195512655,0.0264004238503444,0.7035467185563391,0.7759941485530358,0.740252445776476,0.0279391751255068,0.1229033228081808,0.1848878838579567,0.1586496611292026,0.0218671009716869,0.4074994596931057,0.6310658578856152,0.4857577121237443,0.0778879308287521,9220.0,9350.0,0.97,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
random_under_bootstrap,standard,0.3,nb,8042368,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1068191627104013,0.1722301136363636,0.135844929469326,0.0218031953059512,0.5633802816901409,0.8371757925072046,0.7377312855209202,0.0985828881952549,0.1879627871653693,0.2763532763532764,0.2273693452702498,0.0284670676906835,0.6991843397287462,0.7817710010443226,0.7423620280889629,0.0282206277362905,0.112740057449828,0.2020370259217705,0.1586369191477729,0.0289792341862511,0.5425668449197861,0.7388334778837814,0.6245339676259423,0.0879865647532079,9181.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,standard,0.3,nb,10441403,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1068191627104013,0.1722301136363636,0.135844929469326,0.0218031953059512,0.5633802816901409,0.8371757925072046,0.7377312855209202,0.0985828881952549,0.1879627871653693,0.2763532763532764,0.2273693452702498,0.0284670676906835,0.6991843397287462,0.7817710010443226,0.7423620280889629,0.0282206277362905,0.112740057449828,0.2020370259217705,0.1586369191477729,0.0289792341862511,0.5425668449197861,0.7388334778837814,0.6245339676259423,0.0879865647532079,9181.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under_bootstrap,minmax,0.3,nb,4696471,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1068191627104013,0.1722301136363636,0.135844929469326,0.0218031953059512,0.5633802816901409,0.8371757925072046,0.7377312855209202,0.0985828881952549,0.1879627871653693,0.2763532763532764,0.2273693452702498,0.0284670676906835,0.6991848834176867,0.7817708322785473,0.7423620639589293,0.028220431730724,0.1127402048089404,0.2020368758145107,0.1586369076218732,0.0289791469870781,0.5425668449197861,0.7388334778837814,0.6245339676259423,0.0879865647532079,9181.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under,standard,0.8,svm,11406629,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1517771373679154,0.2012644889357218,0.176756379706625,0.0219053405236099,0.191340782122905,0.3688760806916426,0.276788518955299,0.0583300371118584,0.1843876177658142,0.2598984771573603,0.2134493154080775,0.028679202015605,0.6985156023321356,0.773593286632468,0.7320004838811425,0.0280730901670983,0.1258909123578542,0.1875220881698775,0.1585714181192502,0.0231179896137414,0.8360797918473547,0.8690296088178086,0.8530343840535565,0.0124134522087809,9220.0,9350.0,2.85,poly,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
random_under,standard,0.8,nb,11947520,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1013627030054134,0.1358933088066222,0.1187471375334234,0.0112484961247676,0.8482003129890454,0.8703170028818443,0.8556961789422518,0.0079719821258103,0.1813021702838063,0.2343842950624628,0.2083483182611335,0.0173464572176675,0.696299435596511,0.7753638927648763,0.7408850282469769,0.0287621776882547,0.1144607038562627,0.1897627814731664,0.1585589427377259,0.0275697523789211,0.4755080213903743,0.5817807625649913,0.5233600776964542,0.0350689228271409,9190.0,9313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,1.0,nb,17759362,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0942381992272803,0.1269674711437565,0.110267188903351,0.0107748182699744,0.8717579250720461,0.9134078212290504,0.8917155689578946,0.0167036817140385,0.1703613726085636,0.221652317274226,0.1960624481644447,0.0169519082390459,0.6956543486688047,0.7803340448498424,0.7390684395602368,0.0291236317248187,0.1111403818752513,0.2050741306426864,0.1584177573523134,0.0308116383636769,0.4149556948346661,0.5397530329289428,0.4633290662206343,0.0462831902080089,9185.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,0.3,nb,13172854,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1173154362416107,0.1537777777777778,0.13151450898573,0.0125037853433486,0.6903633491311216,0.797486033519553,0.7495395878496047,0.0429430925010379,0.200550711335475,0.2550995330548046,0.2235204350644316,0.0185383039880862,0.6982781914948565,0.7810290223128605,0.7395638131141309,0.0289068710817954,0.1126647335770401,0.2059164720430014,0.1582357036917749,0.0309493873767146,0.5519775232331965,0.6716854419410745,0.6179840009416643,0.0399975405101736,9182.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,0.8,nb,19670379,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0966497105770917,0.132739420935412,0.1133622726913027,0.011873753635169,0.8587896253602305,0.8919308357348703,0.8752852818185423,0.0127280866065926,0.1739816861383012,0.2299382716049382,0.200484191522851,0.0184278988234242,0.6951316823674971,0.780606432811307,0.7388949985878879,0.0293952917621777,0.1109780766173622,0.2044997401919313,0.1581398845706642,0.0307932429844771,0.4350551113032202,0.5675909878682842,0.4870528181045085,0.0481430399880446,9182.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smote,minmax,0.8,nb,19620774,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0966497105770917,0.132739420935412,0.1133622726913027,0.011873753635169,0.8587896253602305,0.8919308357348703,0.8752852818185423,0.0127280866065926,0.1739816861383012,0.2299382716049382,0.200484191522851,0.0184278988234242,0.6951316823674971,0.780606432811307,0.7388949985878879,0.0293952917621777,0.1109780766173622,0.2044997401919313,0.1581398845706642,0.0307932429844771,0.4350551113032202,0.5675909878682842,0.4870528181045085,0.0481430399880446,9182.0,9336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,minmax,0.3,nb,25603108,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1428571428571428,0.2320574162679425,0.1860911269248343,0.0291854182941015,0.0284360189573459,0.4783861671469741,0.2891743168720334,0.1663633483515097,0.0474308300395256,0.2987679671457905,0.2056788830005317,0.088156813837989,0.7005602352070848,0.7811126457545619,0.7410883245637329,0.0278681248415982,0.1132479093181952,0.2008867418713866,0.1577100139747154,0.028942059109532,0.8039045553145336,0.922673796791444,0.8585978666707683,0.0444215182016857,9187.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,minmax,0.8,nb,23670865,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1428571428571428,0.2320574162679425,0.1860911269248343,0.0291854182941015,0.0284360189573459,0.4783861671469741,0.2891743168720334,0.1663633483515097,0.0474308300395256,0.2987679671457905,0.2056788830005317,0.088156813837989,0.7005602352070848,0.7811126457545619,0.7410883245637329,0.0278681248415982,0.1132479093181952,0.2008867418713866,0.1577100139747154,0.028942059109532,0.8039045553145336,0.922673796791444,0.8585978666707683,0.0444215182016857,9187.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,minmax,1.0,nb,18842750,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1428571428571428,0.2320574162679425,0.1860911269248343,0.0291854182941015,0.0284360189573459,0.4783861671469741,0.2891743168720334,0.1663633483515097,0.0474308300395256,0.2987679671457905,0.2056788830005317,0.088156813837989,0.7005602352070848,0.7811126457545619,0.7410883245637329,0.0278681248415982,0.1132479093181952,0.2008867418713866,0.1577100139747154,0.028942059109532,0.8039045553145336,0.922673796791444,0.8585978666707683,0.0444215182016857,9187.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,minmax,1.0,nb,22716412,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1428571428571428,0.2320574162679425,0.1860911269248343,0.0291854182941015,0.0284360189573459,0.4783861671469741,0.2891743168720334,0.1663633483515097,0.0474308300395256,0.2987679671457905,0.2056788830005317,0.088156813837989,0.7005602352070848,0.7811126457545619,0.7410883245637329,0.0278681248415982,0.1132479093181952,0.2008867418713866,0.1577100139747154,0.028942059109532,0.8039045553145336,0.922673796791444,0.8585978666707683,0.0444215182016857,9187.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,0.7,nb,12705099,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1428571428571428,0.2320574162679425,0.1860911269248343,0.0291854182941015,0.0284360189573459,0.4783861671469741,0.2891743168720334,0.1663633483515097,0.0474308300395256,0.2987679671457905,0.2056788830005317,0.088156813837989,0.7005604164367314,0.7811126457545619,0.7410883645512791,0.0278680877154248,0.1132479392427574,0.2008867418713866,0.1577099964643651,0.0289420554520919,0.8039045553145336,0.922673796791444,0.8585978666707683,0.0444215182016857,9187.0,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
